1: Cell Index,2: Num Nuclei,1: Cell Length,2: Nuc Area,1: Cell Area,2/2: Mean Nuc Int,1: Cell Width,2: Whole Cell Int,2: Background Int,2/2: BkgdSubt Nuc Int,2: BkgdSubt WC Int
145,1,12.618116613813,20.919647307127,32.9740615782122,0,3.47273981539034,255.520251396648,245,-245,10.520251396648
146,1,14.2537061009683,24.9953518457747,36.4510750546857,0,3.50032747720779,319.366708780796,245,-245,74.3667087807959
147,1,7.74798281930049,3.33885400058713,19.1005475412898,295.103448275862,3.17856413512899,244.864376130199,245,50.1034482758621,-0.135623869801094
148,1,11.5558368699287,3.73030584893183,27.5628154393296,432.391975308642,3.19097014188826,298.922305764411,245,187.391975308642,53.922305764411
149,1,10.4697916746014,3.55760650407387,26.9526110874982,361.265372168285,3.42440100243489,262.551900897053,245,116.265372168285,17.5519008970525
150,2,14.9283537960687,2.98194202121402,39.8474955035588,514.428571428571,3.49271665656221,343.586535683329,245,269.428571428571,98.5865356833285
151,1,6.70720015753082,10.4425537190777,15.312675244072,0,3.10799061115255,258.06015037594,245,-245,13.0601503759398
152,1,15.0438114305949,18.0643514721421,40.3886201174471,0,3.53715222290068,303.992873432155,245,-245,58.9928734321551
153,1,10.2692915692244,3.24674768332955,25.6746359355493,432.780141843972,3.31385860743141,293.686995515695,245,187.780141843972,48.6869955156951
154,1,8.45207206080222,13.1366634988618,21.7946573210739,0,3.5076214983236,282.752245113576,245,-245,37.7522451135764
155,1,14.4292568732164,4.47866967664963,35.3342859579376,368.154241645244,3.27789221652022,287.829586184425,245,123.154241645244,42.8295861844249
156,1,13.8943951613054,4.92768797328032,34.1023639646175,490.509345794393,3.21154501288646,358.208642808913,245,245.509345794393,113.208642808913
157,1,12.2110935532799,2.60200346252652,31.8802990607785,463.185840707965,3.38795412296168,330.35752979415,245,218.185840707965,85.3575297941495
158,1,8.00507677380683,10.8570321467368,18.7551488515739,0,3.14104591596312,249.913443830571,245,-245,4.91344383057091
159,1,7.56003683893755,13.2287698161194,18.1219179204281,0,3.17711468686335,246.368487928844,245,-245,1.36848792884371
160,1,9.70666770792417,3.92603177310418,25.6285827769205,390.677419354839,3.44006151068386,295.898921832884,245,145.677419354839,50.8989218328841
161,1,12.3647952311495,3.91451848344698,29.7848803431686,514.2,3.19650889683433,317.454967143409,245,269.2,72.4549671434094
162,1,13.6387531684739,4.47866967664963,33.0546546058126,280.786632390746,3.17273598707254,224.784743991641,245,35.7866323907455,-20.2152560083595
163,1,8.98605619101757,6.05599035968562,21.1383998106137,0,3.12062346605919,269.904684095861,245,-245,24.9046840958605
164,1,13.1389820046823,4.91617468362312,33.2964336886137,384.770491803279,3.32673037504017,288.869640387275,245,139.770491803279,43.8696403872752
165,1,7.7159934371473,12.7797515194887,18.1909976583713,0,3.15803721467627,244.086075949367,245,-245,-0.913924050632914
166,1,9.61245236342192,3.24674768332955,24.2124481490853,356.5,3.30195974073717,269.460770328103,245,111.5,24.4607703281027
167,1,15.7562540151535,26.0315479149224,38.9609721999547,0,3.27127864829827,301.000886524823,245,-245,56.0008865248227
168,1,8.95982964254513,2.93588886258524,23.1186856316516,511.294117647059,3.37560581219565,317.315737051793,245,266.294117647059,72.3157370517928
169,1,12.8642540335544,4.32899691110607,33.1813007920418,413.079787234043,3.4015594749159,284.966342817488,245,168.079787234043,39.9663428174878
170,1,10.7808731057379,3.56911979373107,28.5299317705342,427.032258064516,3.44503399882214,290.523002421308,245,182.032258064516,45.5230024213075
171,1,9.95776292806234,3.4655001868163,23.4640843213675,365.328903654485,3.197557568738,261.880274779195,245,120.328903654485,16.8802747791953
172,1,12.5473147265322,7.59877117375002,31.8227326124925,0,3.39300778818135,320.988422575977,245,-245,75.9884225759769
173,1,10.052891562394,12.5149458573731,24.0052089352557,0,3.13387346841131,223.232613908873,245,-245,-21.7673860911271
174,1,13.8778368282505,4.30597033179168,33.9411779094168,536.935828877005,3.20774037889178,345.45420624152,245,291.935828877005,100.45420624152
175,1,12.5034917877867,4.00662480070456,31.3967408951762,308.175287356322,3.3153557633847,232.026769343601,245,63.1752873563219,-12.973230656399
176,1,14.6683935564131,28.7601975636781,37.4757578341762,0,3.34537382142805,241.741935483871,245,-245,-3.25806451612902
177,1,13.2365621888349,4.5938025732216,32.5710964402103,490.358395989975,3.23935794317118,328.528808766349,245,245.358395989975,83.5288087663486
178,1,12.0474922169453,4.38656335939206,29.5776411293391,365.102362204724,3.27100521901545,295.907356948229,245,120.102362204724,50.9073569482289
179,1,9.44410115507536,3.28128755230115,23.959155776627,409.133333333333,3.37444110776916,307.102835175396,245,164.133333333333,62.1028351753964
180,1,8.48771007684888,3.59214637304546,23.4295444523959,376.759615384615,3.58690815849581,287.2457002457,245,131.759615384615,42.2457002457002
181,1,12.1044139947604,3.97208493173297,29.7733670535114,376.55652173913,3.22875015085668,268.634184068059,245,131.55652173913,23.6341840680588
182,1,14.3422658985458,4.66288231116479,36.3014022891421,425.498765432099,3.34242704637175,307.575959403742,245,180.498765432099,62.5759594037424
183,1,10.3496946361073,3.4424736075019,27.0447174047558,368.180602006689,3.40954218772448,286.26607066837,245,123.180602006689,41.2660706683695
184,1,12.339660367754,4.2253773041913,31.9608920883789,518.155313351499,3.39645141179002,307.21181556196,245,273.155313351499,62.2118155619597
185,1,10.6659146340486,3.56911979373107,27.6088685979584,477.429032258065,3.3793327207809,312.900750625521,245,232.429032258065,67.9007506255213
186,1,14.740096705879,24.7420594733164,36.3129155787993,0,3.2621756350482,291.911540900444,245,-245,46.9115409004439
187,1,12.3126115252796,3.87997861447539,30.855616281288,478.33234421365,3.31016470824606,276.869029850746,245,233.33234421365,31.8690298507462
188,1,8.79019015309718,3.18918123504357,21.7255775831307,404.646209386282,3.22261208713656,299.400105988341,245,159.646209386282,54.4001059883413
189,1,12.2790363092498,20.4821423001535,32.1335914332368,0,3.37118353753147,301.74991042637,245,-245,56.7499104263705
190,1,9.15747955271065,10.9376251743372,23.0150660247368,0,3.28239360535322,276.772886443222,245,-245,31.7728864432216
191,1,7.53335166312366,13.4820621885777,18.467316610144,0,3.22736713917642,291.663965087282,245,-245,46.6639650872818
192,1,9.3676347060092,4.93920126293751,25.6861492252065,311.923076923077,3.58169924464188,264.582698341551,245,66.9230769230769,19.5826983415509
193,2,12.7562718456178,2.6825964901269,31.1549618123751,414.931330472103,3.22362649613843,315.607169253511,245,169.931330472103,70.6071692535107
194,1,7.22557548114519,13.67778811275,21.0347802036989,0,3.78091718209945,303.741105637657,245,-245,58.7411056376574
195,1,9.93752723867196,3.25826097298675,24.5002803905152,395.943462897527,3.26204549154876,267.322368421053,245,150.943462897527,22.3223684210527
196,1,9.06945230979196,10.0395885810758,24.2009348594281,0,3.55550523965792,233.267364414843,245,-245,-11.732635585157
197,1,7.70585674717616,11.8126351882841,20.0331240035228,0,3.40246764824817,264.825287356322,245,-245,19.8252873563218
198,2,12.8289975557147,2.55595030389773,30.9592358882027,495.247747747748,3.1674534773031,355.267385645221,245,250.247747747748,110.267385645221
199,1,12.8694466853474,3.76484571790342,31.9263522194073,539.816513761468,3.2444834671831,327.821853588172,245,294.816513761468,82.8218535881717
200,1,15.7800468930145,26.296353577038,40.2274340622463,0,3.4323616446572,253.903548941042,245,-245,8.90354894104178
201,1,14.0060876756546,3.96057164207577,35.3112593786232,408.229651162791,3.39697876292525,281.059341375937,245,163.229651162791,36.0593413759374
202,1,11.9019604273474,3.4655001868163,29.0134899361364,502.166112956811,3.25608024868446,314.848412698413,245,257.166112956811,69.8484126984127
203,1,13.7513998176923,4.44412980767804,34.1253905439319,536.950777202073,3.33752419362798,340.438933873144,245,291.950777202073,95.4389338731444
